Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;free_square;count_rooms_on_the_floor;Shops_A;Shops_B;Ecology_2_A;Ecology_2_B;Ecology_3_A;Ecology_3_B;Price
224;83;2;-0.28035858;-0.18448739;0.85897976;3;12;1979;-0.9337748;38;4788;2;0.5355532;0;4;-0.50227296;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;221518.14
8719;39;3;0.23722164;0.8261231;0.08414686;8;9;1973;2.604353;25;5011;8;-0.6086232;0;2;-0.60874224;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;213453.94
14128;24;2;-0.5849244;-0.2169179;0.08414686;1;5;1962;-0.060747508;50;12238;8;0.5355532;2;3;-0.7908719;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;191016.28
16202;105;1;-0.24183;-1.4283825;-0.9489637;4;9;1963;-0.41335455;31;6119;4;0.5355532;1;2;2.7964125;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;126778.8
11272;129;2;-0.6812879;-0.121119484;-0.17413078;1;5;1966;-0.824372;24;5613;5;1.0817138;2;5;-1.0656888;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;186952.69
3112;21;3;1.0780421;0.68940735;0.6007021;7;10;2001;0.6354578;47;8004;3;-2.285105;3;5;1.4629494;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;200106.67
5742;6;2;0.46554756;-0.17849179;-1.2072413;3;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;2.4582038;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;169344.92
6996;23;2;-0.21191436;0.73703253;-1.2072413;3;12;2017;-0.70746034;0;168;0;0.5355532;0;0;-0.8805729;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;113758.664
13316;27;2;0.5762824;0.15513179;0.85897976;12;17;2014;0.7775519;9;1892;0;0.5355532;0;1;1.0297728;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;126929.32
16387;184;2;-0.12435129;-0.109521665;0.6007021;11;12;1984;-0.6851079;32;6748;93;-1.0741587;4;10;-0.10857593;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;297163.97
938;145;1;-0.82713;-1.2318845;0.6007021;10;17;1999;-0.9986406;30;5562;0;0.5355532;0;5;0.15028688;10;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;203008.78
6323;162;3;2.0416248;2.056014;0.85897976;6;6;1952;0.46951675;17;3379;9;-2.354381;0;3;1.2792435;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;624008.56
9442;27;1;-1.0520123;-0.9828456;0.6007021;5;5;2007;-0.9035316;2;568;1;0.5355532;0;0;-0.8594476;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;92187.01
3810;1;3;1.3287251;0.9171974;1.1172574;9;17;1989;-0.78347254;33;5261;0;-1.966435;3;1;1.404105;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;294343.78
6875;32;3;0.12988466;0.9127859;0.08414686;6;9;1971;0.14108858;46;7960;6;-1.6616201;3;11;-1.0328391;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;286819.34
1552;101;1;-1.0684458;-1.0846994;0.34242448;16;17;2004;0.8987402;41;6558;7;0.5355532;3;2;-0.5793166;4;-0.29986376;0.29986376;10.104097;-10.104097;-0.16815954;0.16815954;190865.6
8014;8;1;-0.8807423;-1.1517704;0.34242448;9;14;2007;2.8509405;26;4439;1;0.4997945;1;5;0.010551716;9;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;203513.52
4956;27;1;-0.66376024;-0.17849179;-1.2072413;3;17;1977;-0.9035316;2;568;1;0.5355532;0;0;-0.36579016;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;74910.83
400;52;3;1.5432671;-0.17849179;-1.2072413;6;17;1977;2.1197524;34;7065;1;-0.55320233;2;5;-0.1344474;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;228688.14
10082;85;1;-1.3676071;-1.0145175;0.08414686;4;9;1978;-0.6862727;52;11217;1;0.5355532;1;7;-1.315239;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;156611.47
8933;9;1;-0.34942368;0.8082693;-1.2072413;1;1;1977;0.35854876;25;5648;1;-2.5483541;2;4;-1.352407;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;144534.05
11320;27;1;-0.8617776;-0.17849179;-1.465519;7;17;1977;-0.9007227;4;915;0;0.5355532;0;0;-0.72270995;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;112163.695
4627;10;1;-1.3555175;-1.1899105;0.34242448;4;12;1976;-0.25052908;33;7976;5;0.5355532;0;11;-1.1081744;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;167638.39
2368;15;1;-1.0893514;-0.9575935;0.34242448;6;12;2007;0.33096758;21;5731;0;0.5355532;1;0;-0.85993284;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;148990.97
6326;53;1;-1.0052296;-1.1020174;0.6007021;4;24;2017;-0.58158845;34;7759;0;-1.9969164;1;3;-0.528375;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;167118.31
13657;56;3;1.1410033;0.9071552;1.1172574;12;17;1987;-0.9986406;23;5067;4;0.5355532;2;6;0.9527194;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;510424.28
13186;139;2;-0.055489507;-0.3739696;0.6007021;5;14;2007;0.027162211;29;6566;7;0.5355532;4;0;0.5386887;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;250918.28
9047;111;3;1.433947;1.0681185;1.6338127;9;17;2006;-0.21353638;23;4635;5;0.5355532;2;4;1.1196053;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;452421.25
8816;57;3;1.2519051;0.9160619;1.6338127;8;14;2003;-0.23574677;74;19083;2;0.5355532;5;15;0.93754447;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;335917.06
438;57;3;1.3550963;1.1280425;1.6338127;11;15;2001;-0.23574677;74;19083;2;0.5355532;5;15;0.81477743;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;365582.88
2987;87;1;-1.1427212;-0.8558102;0.85897976;8;16;1982;-0.15461172;43;7227;0;0.5355532;1;6;-1.4527402;8;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;185005.95
7509;22;2;-0.24556988;-0.17849179;-1.2072413;2;17;1977;-0.0026897993;30;6207;1;0.64665985;1;0;0.6799542;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;165025.84
13391;6;1;-0.8893672;-0.17849179;-1.2072413;16;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;-0.9299527;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;122122.1
9100;22;2;-0.7310215;-0.61302674;-0.17413078;6;17;1969;0.120634355;49;11395;3;1.2646027;3;4;-0.30637103;3;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;165942.86
14870;99;2;-0.6375547;-0.39444986;0.08414686;3;9;1969;-0.71722656;66;10573;1;1.031835;3;8;-0.6035557;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;178202.25
9303;53;2;0.013223806;0.3974486;1.1172574;11;24;2020;-0.58158845;34;7759;0;-1.9969164;1;3;-0.95179397;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;263206.22
11221;121;3;0.6898019;0.6677703;0.34242448;11;12;1976;0.7869129;19;3293;16;-0.89126974;3;7;0.6692193;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;381301.25
14589;57;1;-0.88240796;-0.82074857;0.6007021;7;12;2006;0.120634355;49;11395;3;1.2646027;3;4;-0.72652596;7;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;170832.92
10059;1;2;-0.13321623;-0.17849179;1.1172574;11;17;2015;-0.9387989;1;264;0;0.5355532;0;1;-0.28334388;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;203543.81
9576;1;2;-0.15537438;-0.03854997;0.6007021;15;17;1989;-0.78347254;33;5261;0;-1.966435;3;1;-0.31364998;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;211449.42
6622;96;1;-0.9761841;-1.4252912;0.85897976;4;14;2001;-0.65318114;53;14892;4;0.5355532;1;4;-0.013250557;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;171677.73
1026;84;2;-0.59025824;-0.3461458;-0.17413078;7;17;1965;-0.9475888;30;5285;0;-0.844162;6;6;-0.43380946;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;216719.72
47;2;2;-0.65423095;0.17151922;-0.17413078;2;5;1967;-0.9986406;33;7425;1;0.5355532;2;5;-1.5237374;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;196512.6
8837;48;1;0.19488108;-0.17849179;0.6007021;8;25;2011;-0.6531115;46;9515;5;0.5355532;1;10;0.81361085;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;259391.8
12222;59;3;1.0751402;0.9613426;1.1172574;2;17;1986;-0.83472776;37;7687;11;-2.143782;5;5;0.6906754;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;345555.9
14621;59;2;0.9146648;-0.17849179;-1.2072413;25;25;1977;-0.83472776;37;7687;11;-2.143782;5;5;-0.1344474;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;366701.1
12968;101;1;-1.1497074;-1.1573007;0.6007021;4;4;1951;0.8987402;41;6558;7;0.5355532;3;2;-0.7903497;4;-0.29986376;0.29986376;10.104097;-10.104097;-0.16815954;0.16815954;158502.77
14862;40;2;-0.733283;-0.7775659;-0.17413078;7;8;1964;0.76975507;11;2398;2;0.5355532;3;0;-0.016441228;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;206112.08
13938;29;2;-0.6990766;-0.3461131;-0.17413078;2;5;1962;-0.41335455;31;6119;4;0.5355532;1;2;-0.7059836;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;117266.445
8281;90;2;-0.5821479;-0.35562375;-0.17413078;4;5;1967;1.2286339;37;5288;0;0.5355532;3;2;-0.39650115;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;175521.61
5760;19;2;-0.7657214;-0.42979494;-0.17413078;6;17;1967;1.6016023;35;7715;4;0.11184832;0;6;-0.72230905;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;195151.0
14372;72;2;-0.7294722;-0.25522012;-0.17413078;5;5;1964;0.76975507;11;2398;2;0.5355532;3;0;-0.94527656;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;192467.7
7143;146;2;-0.28432307;-0.22147147;0.6007021;7;17;1960;0.9851421;16;3893;27;0.5355532;3;10;-0.30749646;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;87986.49
13465;66;2;-0.12994371;-0.36853442;0.85897976;4;12;1975;-0.060747508;50;12238;8;0.5355532;2;3;0.2044907;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;254883.1
16499;103;2;-0.61382854;-0.3554962;-0.17413078;4;11;1970;-0.8774577;19;3806;4;0.5355532;0;3;-0.47595254;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;225146.02
15828;131;2;-0.05901258;0.09680362;0.85897976;5;9;1961;-0.9986406;23;3684;2;0.5355532;0;4;-0.45408893;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;338569.03
12400;23;3;1.3214685;-0.17849179;-1.465519;2;3;1977;-0.70746034;0;168;0;0.5355532;0;0;-0.1344474;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;195153.88
14403;6;1;-0.94619596;-0.17849179;-1.465519;13;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;-0.93381006;13;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;127276.64
5385;66;2;-0.49392113;-0.373995;-0.17413078;3;9;1980;-0.060747508;50;12238;8;0.5355532;2;3;-0.14287527;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;213412.5
13616;27;1;0.0250464;0.14806905;1.1172574;8;17;2017;0.7775519;9;1892;0;0.5355532;0;1;-0.47423342;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;108540.77
4971;169;2;3.3707037;3.1907294;0.85897976;12;14;2001;0.5046179;18;3594;4;-2.099445;1;5;2.564342;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;608674.1
8947;52;1;-1.0120491;-0.17849179;-1.2072413;12;17;1977;2.1197524;34;7065;1;-0.55320233;2;5;-1.2367357;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;112609.64
9022;0;2;0.21575357;-0.17849179;-1.2072413;4;17;1977;-0.9475888;30;5285;0;-0.844162;6;6;1.833559;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;162985.11
2399;55;3;1.1998808;0.8477329;1.1172574;14;17;1987;-0.65108824;31;5569;0;0.5355532;1;4;1.2067008;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;340463.3
16651;6;2;0.35226974;1.6906321;-1.2072413;13;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;-1.1828375;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;168645.55
1502;11;2;-0.39083248;-0.22175214;-0.17413078;6;9;1973;-0.99721503;36;5992;0;0.5355532;1;1;-0.15858285;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;192968.97
11560;11;2;-0.23229757;-0.035712022;-0.17413078;10;17;1973;-0.99721503;36;5992;0;0.5355532;1;1;-0.09635422;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;65343.645
14376;124;2;-0.22686987;-0.5505012;0.34242448;4;10;1955;0.42206237;19;3856;10;0.5355532;2;5;0.5655072;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;297376.6
12302;30;1;-0.59789366;0.24682255;-1.465519;4;17;1977;-0.997984;22;6398;141;0.26702678;3;23;-0.8268839;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;161403.1
10045;1;1;-0.72091645;-0.17849179;-1.2072413;20;20;1977;-0.9387989;1;264;0;0.5355532;0;1;-0.5087173;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;157674.47
5843;19;1;-1.1829458;-0.8968198;0.85897976;1;7;1969;1.6016023;35;7715;4;0.11184832;0;6;-1.479656;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;149055.28
4995;118;1;-1.2911247;-0.91328675;-0.17413078;5;5;1963;1.867045;27;5664;48;0.5355532;3;11;-1.1675891;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;159185.2
4760;62;1;-0.24820423;-0.17849179;2.150368;7;17;1977;-0.39237273;2;629;1;0.5355532;0;0;-1.1238892;7;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;128808.35
11118;144;3;1.6280304;1.2909912;1.6338127;8;17;2004;1.5805835;27;5148;14;0.5355532;5;7;1.204561;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;597921.0
5441;7;2;-0.20039484;-0.17809987;0.6007021;12;12;1982;0.09880995;39;10418;9;-0.13754568;1;9;-0.17553678;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;257350.66
6799;7;2;-0.42117646;-0.07341888;0.08414686;3;9;1980;-0.7033501;42;9292;3;0.5355532;0;3;-0.6391852;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;184045.92
2664;52;1;-0.81243706;-1.0558656;0.34242448;7;17;2008;2.1197524;34;7065;1;-0.55320233;2;5;0.009071351;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;173656.61
9064;120;1;-0.7971171;-1.0526559;0.6007021;6;16;1983;-0.9927666;14;3369;24;0.5355532;0;3;-0.09663571;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;181099.2
11107;31;1;-0.8895904;-0.9164067;0.6007021;7;17;1998;0.27297002;32;5889;10;-0.33151877;4;1;-0.572642;7;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;214312.16
6907;15;1;-0.9506518;-1.1107744;0.34242448;17;17;2009;0.33096758;21;5731;0;0.5355532;1;0;-0.23791428;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;169122.5
8645;34;3;2.8876278;3.8958788;1.1172574;17;25;2018;-0.41257298;53;13670;4;0.5355532;1;11;-0.048668057;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;326553.56
10506;23;1;-1.3207489;-0.5838116;-1.2072413;5;17;1977;-0.70746034;0;168;0;0.5355532;0;0;-1.2805499;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;66921.305
396;54;3;2.9429631;-0.17849179;-1.2072413;8;17;2015;-0.9475888;30;5285;0;-0.844162;6;6;-0.1344474;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;491296.25
11929;11;3;0.34718475;0.81163305;0.08414686;2;9;1977;-0.89496934;35;5776;1;0.5355532;2;4;-0.30773365;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;220720.02
14367;159;3;0.5731471;0.9458024;0.08414686;5;7;1950;1.0734904;14;2940;45;0.5355532;3;6;0.016290179;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;370608.88
2806;8;2;-0.48722044;-0.28370252;-0.17413078;9;12;1969;2.8509405;26;4439;1;0.4997945;1;5;-0.2883241;4;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;200777.31
13315;29;2;-0.8300889;-0.37575218;-0.17413078;4;9;1967;-0.41335455;31;6119;4;0.5355532;1;2;-0.9803538;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;213076.34
12261;1;1;-0.76221037;-0.17849179;-1.2072413;12;17;1977;-0.9387989;1;264;0;0.5355532;0;1;-0.61197865;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;128124.57
13962;151;1;-0.9920252;-1.1888765;0.85897976;9;12;1973;0.9851421;16;3893;27;0.5355532;3;10;-0.4775691;9;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;214305.3
1305;160;1;-0.8792514;-1.1665056;0.6007021;15;16;1985;-0.9986406;39;8647;0;-0.38693967;0;5;-0.097499564;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;206587.0
16715;23;1;-0.8083568;-0.17849179;-1.2072413;9;17;1977;-0.3619477;6;1437;3;0.5355532;0;2;-0.7273743;9;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;112523.43
8644;58;3;1.3307248;-0.17849179;-1.465519;6;17;1977;2.6804702;23;5735;3;0.37232646;0;5;-0.1344474;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;194401.08
1940;27;2;-0.2132966;-0.17849179;-1.2072413;14;16;2016;-0.9007227;4;915;0;0.5355532;0;0;0.76065785;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;149480.12
13237;144;2;-0.2853189;-0.35041374;0.6007021;2;14;1988;1.5805835;27;5148;14;0.5355532;5;7;-0.07834934;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;59174.777
6295;105;2;-0.36881754;-0.33341232;0.08414686;10;17;1972;-0.41335455;31;6119;4;0.5355532;1;2;-0.04119055;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;212336.12
4142;39;1;-1.3261403;-1.2487785;0.08414686;7;9;1973;2.604353;25;5011;8;-0.6086232;0;2;-0.7907091;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;143150.14
12207;90;1;-1.362484;-1.0628008;-0.17413078;6;17;1966;1.2286339;37;5288;0;0.5355532;3;2;-1.0774398;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;159358.62
1002;8;1;-0.8515878;-1.2009782;0.85897976;14;23;2006;2.6804702;23;5735;3;0.37232646;0;5;-0.104645215;14;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;203511.52
6186;1;1;0.282987;-0.17849179;-1.2072413;7;17;1977;-0.9387989;1;264;0;0.5355532;0;1;2.001686;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;197006.12
6950;129;3;0.27131754;0.9268456;-0.17413078;9;9;1973;-0.824372;24;5613;5;1.0817138;2;5;-0.5661726;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;251416.97
10200;157;2;-0.7329512;-0.76302123;0.34242448;9;9;1970;-0.9986406;30;7538;87;0.5355532;5;5;-0.31824178;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;89882.13
3241;6;1;-0.78402704;-0.17849179;-1.465519;7;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;-0.52828366;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;123219.34
9809;8;3;1.1155249;1.1140518;1.1172574;7;17;1991;0.84144735;28;6746;3;0.5355532;1;4;0.5173302;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;317872.97
9941;46;3;0.4287659;1.6391592;0.08414686;6;17;1981;0.5875202;31;6137;4;0.5355532;0;1;-1.5903317;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;283398.1
15175;77;2;-0.5151386;-0.29102978;0.08414686;6;12;1977;-0.99805254;46;10309;1;-1.966435;1;16;-0.48322517;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;238675.52
11892;94;2;0.20642234;0.26408806;0.6007021;8;16;1972;1.3774247;33;8667;2;0.5355532;0;6;0.04740212;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;259926.55
7712;29;1;-1.2905414;-1.0650966;-0.17413078;7;9;1966;-0.41335455;31;6119;4;0.5355532;1;2;-0.8934126;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;159907.28
3714;120;2;-0.914122;-0.64988196;0.08414686;13;17;1970;-0.9927666;14;3369;24;0.5355532;0;3;-0.8362819;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;212825.42
8294;9;3;0.6101958;0.49102792;0.85897976;14;17;2008;0.35854876;25;5648;1;-2.5483541;2;4;0.51115984;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;90971.1
14053;27;2;-0.017858954;-0.17849179;-1.2072413;7;12;2015;-0.9007227;4;915;0;0.5355532;0;0;1.2493777;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;141086.0
6826;53;3;0.7526819;0.93377185;0.34242448;3;9;1973;-0.58158845;34;7759;0;-1.9969164;1;3;0.34860384;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;349269.06
13239;11;2;-0.9179268;-0.6947338;0.08414686;7;12;1971;-0.6735422;28;6533;1;0.18112442;2;5;-0.76522326;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;89660.586
6627;36;3;1.642361;1.5079643;1.1172574;7;17;2008;-0.26246524;8;1497;5;0.5355532;1;0;1.1271175;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;85537.734
10075;6;3;1.4050639;3.2218044;-1.2072413;10;17;2017;1.0447632;5;1564;0;-1.1351217;0;0;-1.3008393;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;217826.56
9082;107;1;0.17961219;0.2781469;0.85897976;16;16;1973;-0.57625526;21;4231;14;0.19497964;0;3;-0.1831464;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;189438.39
5304;79;2;-0.5801243;-0.45235103;-0.17413078;7;17;1964;0.42206237;19;3856;10;0.5355532;2;5;-0.21767633;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;166893.7
14347;9;2;0.119236566;-0.1448318;0.85897976;3;22;1993;0.35854876;25;5648;1;-2.5483541;2;4;0.42573264;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;209026.03
13583;27;2;0.11364394;-0.17849179;-1.2072413;11;17;2017;-0.9007227;4;915;0;0.5355532;0;0;1.5782194;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;142789.95
3667;30;1;-0.6640399;-0.17849179;-1.2072413;16;25;2017;-0.997984;22;6398;141;0.26702678;3;23;-0.3664896;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;150815.06
7745;59;2;0.28644976;-0.0046568974;1.1172574;7;22;1994;-0.83472776;37;7687;11;-2.143782;5;5;0.45380607;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;404855.25
8008;69;3;1.0564743;0.979716;1.1172574;12;17;1991;-0.9903112;33;6783;3;0.5355532;1;9;0.6109922;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;411880.56
1160;12;1;-0.8126653;-1.0735239;0.6007021;11;14;1993;-0.23574677;74;19083;2;0.5355532;5;15;-0.098028265;11;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;186217.58
5277;21;1;-1.2635893;-1.1494284;0.08414686;4;9;1967;-0.7101875;25;5487;3;0.5355532;0;4;-0.81276804;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;87672.25
6537;25;3;1.026031;0.906948;1.1172574;14;17;1992;0.5875202;31;6137;4;0.5355532;0;1;0.665588;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;313028.72
6710;88;2;0.21747325;-0.13810198;1.8920903;9;15;2006;0.07157142;43;8429;3;0.5355532;3;9;0.106295444;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;321798.16
3777;14;1;-1.3510336;-1.3898112;0.08414686;2;5;1964;-0.6454913;37;6856;84;0.5355532;2;5;-0.5996014;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;180322.97
